11039;3123;5616
11731;2858;5871
10689;3037;4643
14285;2925;10131
11332;2924;5434
12681;2673;3236
10726;3070;5168
10986;2654;6038
10999;2991;6562
12614;3067;6381
12030;2707;4365
8222;2591;4034
12141;2742;5092
11299;2659;4115
11415;3026;5398
12878;2543;5385
10695;3004;5484
10846;2921;4344
9690;2334;6897
12031;2868;4556
10948;2358;5374
11622;2370;3499
11221;2555;7388
10832;2416;4893
10701;2425;6271
11119;2634;4323
12232;2797;5376
11479;2019;5794
11467;2386;6140
11251;2498;8124
11138;2993;4839
10263;1573;5499
12210;3110;5826
10662;2720;4635
11019;2861;6248
11995;2343;5097
5730;2690;5831
11146;2435;6451
11440;2281;5013
10933;2044;6455
11151;2062;6853
11987;3048;4103
10782;2181;5555
10881;1854;8693
11277;825;6083
11194;2306;6392
9614;1799;6710
11536;2224;3315
11699;1755;5610
9630;2069;4765
11747;2573;5369
10644;1632;4111
10146;3283;6240
10890;953;6138
10203;2190;4554
11086;2605;5172
10768;1833;4719
8011;791;4829
9522;60;4801
11225;1837;4895
11112;1016;4955
10530;1100;5079
9482;2785;5720
9640;2343;5969
10290;682;5349
10550;2406;7189
10282;892;6817
9253;2000;5668
11088;1334;7002
10680;1533;6729
11534;1844;5158
8068;2333;7385
11109;1542;5107
10552;1554;5812
11525;2057;6459
11530;1306;6444
10730;1047;5779
11063;1338;5016
9123;972;6603
10155;1438;6116
9590;1356;6552
10965;1348;5944
9662;1334;6962
11144;1450;6291
9428;1084;4440
9017;1323;5272
11456;849;5751
10658;1072;6110
10597;987;6826
8655;739;6351
10982;1071;5998
11140;1641;5903
10087;906;6840
10651;1126;5372
11321;965;6604
8414;1238;6045
11245;727;4602
12028;1065;4495
9616;1401;6886
10779;573;6176
8341;220;6178
10867;1138;6953
11171;1043;6437
10423;558;7742
10537;574;6827
10894;885;6880
10072;673;5263
10449;467;6652
11815;513;6190
9276;1027;6397
11264;541;6742
11647;481;7758
10547;1086;5801
7991;585;4998
11858;423;7699
10995;793;7176
8964;356;8565
9264;533;6384
10224;504;6990
10668;362;8480
9338;547;7237
10991;740;7612
10593;461;6924
10766;458;7661
10370;272;7649
10068;92;5688
11005;67;8438
10207;517;4540
9591;570;6500
9604;356;6296
10673;422;7549
9551;407;6867
10165;253;8267
9631;101;6525
10064;199;5214
10866;208;6501
10651;147;8973
10951;218;6003
10571;94;7735
10950;70;7859
10266;150;4668
9529;362;7294
10051;162;8014
10497;177;7648
8060;267;7785
10361;168;7587
10080;49;4758
8787;103;7411
10048;62;6198
9559;143;3516
9510;78;7720
10444;56;8788
9487;66;6779
8847;70;5664
8969;138;5414
9413;48;6158
9393;51;5765
9287;51;7690
9448;49;6245
9622;49;7767
9289;93;5227
9343;56;7395
10261;57;7023
9405;106;6836
9643;48;6859
10017;49;5831
9200;69;3892
10027;48;7376
8743;60;7327
8510;48;7324
9645;112;8272
10557;50;5785
9184;48;6429
10061;93;8028
8918;79;7342
9054;50;7617
10112;60;5521
9445;53;5486
9570;64;5044
8914;55;7562
9194;49;6473
9165;60;7636
9194;163;6486
8351;77;8525
9278;766;6408
8895;521;6773
8906;351;8191
7804;70;6790
9262;234;8263
9186;56;4876
8783;234;5551
8827;1736;3915
8656;2336;6058
8615;377;5766
8329;1044;6727
9426;1010;5578
8551;1377;4361
9002;1176;6091
7751;174;4854
7635;282;5424
8372;1061;5966
8100;1118;7254
7539;8119;6864
8889;105;5335
9237;4036;4679
8432;1382;7120
7525;168;6512
8618;448;6112
8087;2402;5052
7294;2969;5849
8451;669;5922
7876;231;4995
7085;3997;5430
7978;2168;4951
7538;504;4864
6890;1755;5369
7217;386;5239
7471;909;5860
7292;845;5008
7856;234;4380
8071;1882;7257
8070;2134;5783
7911;790;5372
8373;706;4748
6652;457;6194
7469;165;3934
6281;396;5875
7823;1171;5921
7761;1086;4473
7532;100;5986
8013;853;6336
8343;136;3981
7632;2466;5190
8122;147;4960
6904;2312;5410
7202;2705;4512
7033;1441;6318
6371;154;3774
5878;668;4976
6836;2348;7185
7344;3075;6746
6850;3255;5339
6725;2220;5558
8396;2457;5431
6665;2324;5322
6415;2638;4772
6922;3961;4727
6135;3188;5744
6079;4345;5518
5929;5714;4458
6090;851;5049
5899;10327;3238
6761;2764;4861
6378;53;5260
6507;4116;5057
6454;2472;5044
5130;3677;3860
5260;1226;4082
5953;2934;5385
5629;2331;5107
4163;2209;4666
6413;2245;5688
5696;2820;4648
6009;3322;3745
6565;61;5161
6309;2762;5825
5288;5541;4745
6473;1318;4150
6317;3895;5281
5511;4127;5016
5670;3195;4646
6245;3007;4226
5159;3227;5035
5527;3544;3941
6511;358;4839
5448;5806;4677
5649;10363;5245
5925;10536;5311
5311;2960;4799
5360;9653;5160
5658;4830;7938
5582;22457;4959
5268;2420;3851
5397;3512;4800
5930;5202;5351
4821;4312;4915
5038;3932;5929
5622;5013;4091
4969;4390;4182
5934;935;3724
5479;5934;3208
4940;3806;5083
4477;3752;4804
4741;5357;4028
4400;3733;4875
4582;10143;4593
5129;2752;4008
4490;1985;3463
4174;1861;7002
4764;13582;3817
5356;3949;6462
4443;4578;3510
4368;4411;4697
4932;18286;5696
4092;8324;5012
4193;1963;4278
4486;5062;3361
4142;2787;4740
4015;3940;3660
4596;15591;3745
3976;15814;4781
3927;17913;4455
4597;5666;4144
4588;2772;4491
4258;5628;4233
3919;8635;4136
4602;4910;3461
4383;2979;3970
4383;10803;3756
4979;2810;3899
4362;3082;3897
4253;2774;3569
4383;3342;3882
3943;2824;4499
4168;570;4143
4240;6722;4072
3908;3727;3300
3962;2896;4475
3848;3325;4314
3959;9500;4920
4241;11530;3767
3721;5002;4440
4176;4139;4626
3971;6439;4744
3928;2215;4822
3952;1367;4325
3750;225;3825
3815;8693;3847
3787;5749;4832
3742;4995;4159
3613;4198;3929
3631;11887;4069
4207;10256;4148
3726;4062;3841
3822;5750;4785
3658;4060;4246
3301;8334;3835
3467;131;5512
3764;3679;3090
3514;10187;2758
3599;4422;4586
3663;3251;4335
3175;3724;2894
3359;9135;5518
3675;2175;4167
3265;4426;4246
3346;5517;4108
3034;3099;4237
3270;2730;4546
3069;6091;4667
3210;7533;4375
3432;3004;3821
3273;5157;3880
3064;3390;4949
3242;3293;4629
3263;6575;4381
2938;8718;3982
3051;3457;5737
3226;3292;4614
3185;803;4565
3254;5050;4328
3299;8050;4105
2932;3105;2901
2934;3004;4715
3193;2128;3027
3095;3226;4786
2778;2825;5663
3094;3488;5316
2955;5036;5130
2900;6823;3275
2985;8101;5081
2986;7498;3561
2852;7236;4734
2994;6376;4294
2831;5684;3002
2649;5689;4202
2646;6816;3606
2845;472;5051
2672;5068;3776
2576;6863;4756
2954;2698;4493
2574;4350;3853
2668;3607;3313
2886;10200;3293
2661;7064;4953
2785;6815;5194
2979;8008;6732
2614;3653;5141
2629;10986;4593
2703;6877;10277
2857;10241;3721
2525;16664;13872
2680;8283;5338
2765;5894;4059
2831;4843;6244
2641;7098;8255
2886;2320;4218
2455;8027;8027
2562;8091;5990
2869;3544;1128
2439;2921;4068
2458;7822;6260
2377;9051;6940
1949;4272;5702
2370;993;11876
2687;10169;4357
2242;10367;4486
2250;7474;3842
2579;10600;3975
2273;21927;3952
2368;4522;13131
2595;20018;6007
1938;2373;3216
1718;11014;3478
2565;15699;5181
2163;14292;6190
1963;13904;8197
1807;10411;9602
2454;12880;3536
2040;13002;4436
2020;11931;5418
2524;6962;3269
2050;3363;4597
2191;13890;2407
2177;14355;2126
2252;3979;8108
2411;6268;5652
1992;16794;6569
1997;13412;5789
1864;12004;7392
1870;16002;4995
1268;12034;6377
1848;19615;5003
1804;16166;5091
2178;16159;11332
1423;16775;2892
2168;7106;5485
1937;27011;4287
1771;20845;4728
2376;22945;8080
2618;16618;5961
2423;14259;7357
2692;20244;2656
1531;20135;5749
1591;15274;5166
1974;15235;9475
1532;21742;6203
1608;17203;2760
915;12150;8320
1420;10200;4952
1945;13575;6306
1379;8465;6700
1001;7272;3320
1558;13194;6455
1243;21376;4530
1272;6050;4730
1551;11811;5205
1222;11604;5071
1158;17155;6257
1025;29039;7010
1439;13180;2214
1001;11432;5637
1124;14756;6205
1450;13985;3815
884;2894;5035
1223;6244;3367
1393;12728;4358
1042;3798;3863
961;13389;5970
760;12080;5567
1332;10237;7820
943;3037;6847
857;9405;7725
836;11420;7328
597;9646;6522
768;8460;4812
1212;6042;5560
632;7869;3366
619;10175;4584
1045;11102;6572
620;10784;4540
720;10079;5551
638;9443;4190
865;5918;4500
499;4179;6373
413;7935;4479
975;8090;5361
490;11028;4928
412;9496;3683
731;10305;3751
288;7774;5962
237;12736;5095
722;14266;6248
519;8631;4525
493;10178;6066
571;6363;5529
76;10546;5193
244;9479;5142
123;17569;6795
503;12609;5922
199;10032;6256
126;11961;6066
464;8792;5134
58;12963;5914
100;9069;6673
688;6186;5498
464;10856;6202
742;11239;4418
114;14475;5777
412;10292;5462
117;12881;5998
176;9290;5671
190;19893;4729
48;10672;4774
295;29550;3958
109;4869;5981
97;10187;3709
687;9070;3845
1716;5005;4731
851;12496;6365
55;10521;7039
299;14045;5224
141;4955;6004
660;12030;5134
50;4796;4730
1427;11065;4950
20026;12370;3875
1309;11124;5606
948;8823;5600
5486;13332;5664
460;11121;6403
3673;9555;4738
3291;8804;5509
60;10708;3699
2893;2309;4439
2229;11934;5165
3793;11126;5068
2646;13848;5877
10812;14725;4605
2697;6273;4538
200;13156;4518
1667;12190;4913
112;11486;5340
3063;11078;4036
1986;10229;4870
965;12165;5245
48;11467;5250
1896;5538;5770
220;9131;3983
2512;10710;4460
1101;13002;4263
1193;12553;3667
1355;14307;5539
723;8631;5043
265;14690;4091
85;9667;5321
1312;12094;4836
727;14006;5148
782;4295;6119
2591;13127;3897
1579;11239;5291
1286;7726;5487
568;14887;4755
1617;11500;4975
612;15324;5918
725;13265;6292
256;7581;5525
2108;15889;5190
2670;11640;5316
2026;5745;4242
50;15794;5455
847;11326;4704
1703;13339;5456
517;7062;5561
90;11381;4762
581;23382;5775
2756;9391;4561
1696;14573;5484
3870;18099;6138
57;5251;4436
705;11965;4979
2330;12306;4945
3908;12251;4440
3110;13486;3683
3534;16153;3242
5444;12435;4422
2102;11192;4613
3175;13921;5689
1603;12081;3459
6045;17574;4261
168;12350;3836
1660;13749;6103
3968;15283;5607
572;12279;5027
2189;15731;4435
2132;4572;4544
2762;14662;4570
2400;10771;5873
2937;23091;4613
3271;24938;4713
2315;10531;5291
10576;13061;5208
746;13571;4327
8895;13673;6061
1309;11847;4675
2011;12650;4606
900;4518;5204
2074;10053;5812
1812;14064;4458
3742;14219;3979
2338;12668;4084
2623;4541;4316
3687;12771;4655
3327;13407;4298
16316;14866;5568
51;15035;5384
1681;11311;4735
476;14583;5211
1665;11810;4842
2797;15506;4862
2951;9647;5245
2693;15309;4397
384;11986;5562
1239;7541;4636
1802;10274;4867
3142;10883;4827
50;11492;5312
2532;13534;5531
3232;12193;3686
2413;15307;4691
1548;12152;4175
3583;11651;5634
53;10249;4860
1854;13215;4620
2805;14628;4094
2307;13350;4737
2687;10731;6686
2412;7281;3776
2720;12712;4166
2976;14326;3965
1857;14001;4012
2728;12837;4779
2871;9018;5319
3370;10822;4697
2186;15653;5462
3994;11622;4982
2704;17436;4763
3254;11876;5306
2637;10577;4263
3995;13802;5299
2811;13927;4364
3396;7110;5170
2828;13244;3545
3115;11791;4239
3236;9445;4218
2087;11554;4171
3683;9637;3856
2854;14739;5760
3272;6317;4435
3282;12217;4232
3191;10864;4416
4113;8080;4869
3546;12197;5382
2750;11897;4422
2643;12775;5057
3495;13837;4772
3544;12580;4499
3535;10656;4752
3193;10455;4645
3228;12532;4536
3621;13013;4703
2591;13513;4039
2916;15521;4695
3828;3477;4289
3193;13878;3960
3449;16430;4389
2981;12874;4149
3730;12946;4862
3846;11734;4726
3618;13463;3888
4388;14164;4110
3917;12772;3752
2938;12497;3916
4086;10609;4496
3796;11215;4187
3172;13857;3474
3291;13211;3705
3219;10828;4570
3310;15313;4000
3589;8768;4723
3467;12771;5844
3887;12009;3648
2837;11044;4106
4005;12816;4511
3256;12749;3224
2647;10912;3059
3406;9221;4350
3247;11074;5034
3979;12769;3928
4146;11251;3902
3203;11392;4646
3464;14509;3689
2597;9408;4290
3571;12223;5178
3692;11391;3241
4715;11972;3422
3887;11387;4422
4600;11297;3986
4433;12054;4479
4434;12503;3639
3823;11172;3148
4499;12969;3594
3738;12111;3635
4649;12255;3746
2758;10056;3541
3188;14198;3661
5573;11016;3994
4214;11595;3746
4031;10766;3301
2993;9131;3851
4620;10417;3899
3209;12107;3240
5088;14453;3270
3654;10524;4131
4218;13672;3703
4218;10923;3615
4612;10001;3845
4461;11060;3531
3677;12568;2928
4759;11717;3612
2667;12380;3689
3812;4718;3170
5259;10920;3485
2307;11921;3738
4924;10555;3274
4347;11697;2707
3507;9542;3211
4086;10772;3261
5779;10310;3637
3770;12855;3899
5707;11033;3355
9122;11668;2957
3588;13053;3282
3867;11485;3085
10650;7619;2816
5354;10205;3134
6118;11201;3796
8501;10831;3411
6292;12101;3613
7673;8696;3185
4612;11706;3497
3831;10078;3271
8954;11329;3134
3888;12799;2905
11086;9206;2663
18362;11598;2950
3994;10790;2768
4989;11975;3530
4761;10320;2685
3976;10051;2726
4738;10867;3436
4645;7751;3571
7556;6514;3240
11605;10743;2593
12050;10819;3439
8301;8884;2388
8594;11287;2677
4158;6233;2242
10717;11598;3323
7746;11532;2077
23909;5132;3174
3466;10363;2623
10907;973;2346
12048;9459;2732
8981;11884;2869
3956;7780;2797
12982;9371;2801
4379;10400;3015
10956;12237;2403
12313;12090;2670
6315;11277;2972
5188;6839;2656
9455;10282;2665
2944;10767;2950
2675;11403;2180
4120;10745;2421
6146;10596;2404
5205;11345;1722
2885;8276;2329
5834;8085;2746
4663;8238;2797
5506;12044;1476
4845;6328;2307
3519;11453;3017
11011;9271;2349
5583;10996;2093
7434;11147;2703
4667;10155;965
6432;8630;2517
4709;2894;2521
4777;8987;2644
5052;10445;2740
4890;12665;2467
6019;9680;1864
5288;7697;1227
5159;7152;2434
3467;6211;2253
6019;11560;2165
3387;11774;2369
4876;7010;2650
3358;10815;1998
6744;11548;1687
5156;12456;606
6693;4033;2294
5077;11750;2880
3518;8962;2748
5132;9648;652
6700;24508;1223
6587;13134;2327
5494;9415;2298
6667;6960;1413
6106;9478;2754
5509;10635;1870
5605;7850;1842
4534;11268;2986
5406;6199;2665
5106;10525;1598
5062;10403;1892
3233;11742;1722
4878;6679;2320
5167;9596;2477
5189;7725;1515
4242;10284;48
2891;9662;911
5779;8023;714
6776;10133;1760
5368;6969;1852
3894;11070;896
3993;10707;1112
5680;10421;1713
5766;11634;1257
2790;8850;1168
6360;6867;1507
7683;1235;1027
5701;9438;1313
5220;11308;833
4197;8182;1159
5761;9686;1226
6461;8902;1004
7111;9046;1187
4458;8963;938
4750;5563;1081
4291;6351;1112
5265;9641;500
3790;6296;799
4262;4827;1178
3908;6019;954
5385;9024;1018
7584;9628;969
3455;6642;502
5801;11603;259
3764;11553;707
5443;10128;1226
7340;10403;1410
5371;7862;1094
5500;6069;851
5432;10173;517
6833;10196;631
7016;8540;734
4552;8200;526
3455;9477;454
4994;7629;501
8044;9538;317
5134;8575;294
6437;4678;290
6483;2990;179
6003;5726;486
4555;9268;611
5707;5299;212
5983;6629;261
6095;4911;253
7443;4874;184
4488;8931;185
4227;10461;373
7247;7035;269
5074;7506;311
7487;10053;50
6428;10039;215
6727;7198;129
6028;8045;75
5490;8991;180
4887;7644;80
6601;6926;55
6431;5719;119
6806;8292;69
3883;7921;48
4849;8358;191
5929;8132;54
6150;8526;56
4012;8864;53
8302;8466;151
5284;8528;56
7197;8663;77
5235;8586;54
3778;8521;84
5481;8709;77
9655;8607;93
