cnt;8128;adr;0x55;fei;180141;rssi;91;rawcm;1176;rssicor;482;feicor;-1855;res;-197;corres;49
cnt;8129;adr;0x66;fei;173693;rssi;70;rawcm;12038;rssicor;223;feicor;-1789;res;10472;corres;10472
cnt;8130;adr;0x77;fei;173693;rssi;57;rawcm;8545;rssicor;223;feicor;-1789;res;6979;corres;5751
cnt;8131;adr;0x55;fei;180141;rssi;91;rawcm;946;rssicor;482;feicor;-1855;res;-427;corres;76
cnt;8132;adr;0x66;fei;180947;rssi;63;rawcm;12827;rssicor;215;feicor;-1863;res;11179;corres;11179
cnt;8133;adr;0x77;fei;180947;rssi;61;rawcm;9210;rssicor;230;feicor;-1863;res;7577;corres;6547
cnt;8134;adr;0x55;fei;180141;rssi;98;rawcm;836;rssicor;720;feicor;-1855;res;-299;corres;51
cnt;8135;adr;0x66;fei;180947;rssi;64;rawcm;10718;rssicor;221;feicor;-1863;res;9076;corres;8675
cnt;8136;adr;0x77;fei;180947;rssi;61;rawcm;9084;rssicor;230;feicor;-1863;res;7451;corres;6373
cnt;8137;adr;0x55;fei;180141;rssi;91;rawcm;1142;rssicor;482;feicor;-1855;res;-231;corres;48
cnt;8138;adr;0x66;fei;180947;rssi;69;rawcm;10416;rssicor;221;feicor;-1863;res;8774;corres;8263
cnt;8139;adr;0x77;fei;180947;rssi;52;rawcm;6623;rssicor;219;feicor;-1863;res;4979;corres;3812
cnt;8140;adr;0x55;fei;179335;rssi;91;rawcm;1699;rssicor;482;feicor;-1847;res;334;corres;244
cnt;8141;adr;0x66;fei;180947;rssi;68;rawcm;12437;rssicor;226;feicor;-1863;res;10800;corres;10800
cnt;8142;adr;0x77;fei;180947;rssi;57;rawcm;6684;rssicor;223;feicor;-1863;res;5044;corres;3859
cnt;8143;adr;0x55;fei;179335;rssi;90;rawcm;1225;rssicor;473;feicor;-1847;res;-149;corres;54
cnt;8144;adr;0x66;fei;180947;rssi;67;rawcm;11031;rssicor;223;feicor;-1863;res;9391;corres;9072
cnt;8145;adr;0x77;fei;174499;rssi;61;rawcm;7283;rssicor;230;feicor;-1797;res;5716;corres;4397
cnt;8146;adr;0x55;fei;179335;rssi;91;rawcm;1232;rssicor;482;feicor;-1847;res;-133;corres;56
cnt;8147;adr;0x66;fei;174499;rssi;70;rawcm;12408;rssicor;223;feicor;-1797;res;10834;corres;10834
cnt;8148;adr;0x77;fei;174499;rssi;59;rawcm;10504;rssicor;223;feicor;-1797;res;8930;corres;8479
cnt;8149;adr;0x55;fei;179335;rssi;89;rawcm;1588;rssicor;461;feicor;-1847;res;202;corres;169
cnt;8150;adr;0x77;fei;174499;rssi;62;rawcm;11270;rssicor;205;feicor;-1797;res;9678;corres;9394
cnt;8151;adr;0x55;fei;179335;rssi;80;rawcm;1059;rssicor;280;feicor;-1847;res;-508;corres;106
cnt;8152;adr;0x66;fei;174499;rssi;65;rawcm;11937;rssicor;216;feicor;-1797;res;10356;corres;10356
cnt;8153;adr;0x77;fei;174499;rssi;63;rawcm;9307;rssicor;215;feicor;-1797;res;7725;corres;6755
cnt;8154;adr;0x55;fei;179335;rssi;92;rawcm;1169;rssicor;475;feicor;-1847;res;-203;corres;49
cnt;8155;adr;0x66;fei;176917;rssi;65;rawcm;11470;rssicor;216;feicor;-1822;res;9864;corres;9577
cnt;8156;adr;0x77;fei;176917;rssi;53;rawcm;4268;rssicor;219;feicor;-1822;res;2665;corres;2266
cnt;8157;adr;0x55;fei;179335;rssi;87;rawcm;1694;rssicor;431;feicor;-1847;res;278;corres;211
cnt;8158;adr;0x66;fei;176917;rssi;65;rawcm;14758;rssicor;216;feicor;-1822;res;13152;corres;13152
cnt;8159;adr;0x77;fei;181753;rssi;62;rawcm;9963;rssicor;205;feicor;-1872;res;8296;corres;7578
cnt;8160;adr;0x55;fei;179335;rssi;86;rawcm;1223;rssicor;425;feicor;-1847;res;-199;corres;49
cnt;8161;adr;0x66;fei;181753;rssi;59;rawcm;5944;rssicor;223;feicor;-1872;res;4295;corres;3357
cnt;8162;adr;0x77;fei;181753;rssi;65;rawcm;8092;rssicor;216;feicor;-1872;res;6436;corres;5110
cnt;8163;adr;0x55;fei;179335;rssi;81;rawcm;1417;rssicor;310;feicor;-1847;res;-120;corres;58
cnt;8164;adr;0x66;fei;181753;rssi;66;rawcm;10959;rssicor;223;feicor;-1872;res;9310;corres;8974
cnt;8165;adr;0x77;fei;181753;rssi;53;rawcm;9796;rssicor;219;feicor;-1872;res;8143;corres;7356
cnt;8166;adr;0x55;fei;179335;rssi;80;rawcm;1773;rssicor;280;feicor;-1847;res;206;corres;172
cnt;8167;adr;0x66;fei;181753;rssi;64;rawcm;11518;rssicor;221;feicor;-1872;res;9867;corres;9580
cnt;8168;adr;0x77;fei;181753;rssi;62;rawcm;9676;rssicor;205;feicor;-1872;res;8009;corres;7162
cnt;8169;adr;0x55;fei;179335;rssi;87;rawcm;1530;rssicor;431;feicor;-1847;res;114;corres;128
cnt;8170;adr;0x66;fei;180947;rssi;68;rawcm;12158;rssicor;226;feicor;-1863;res;10521;corres;10521
cnt;8171;adr;0x77;fei;180947;rssi;64;rawcm;7603;rssicor;221;feicor;-1863;res;5961;corres;4622
cnt;8172;adr;0x55;fei;179335;rssi;81;rawcm;1660;rssicor;310;feicor;-1847;res;123;corres;132
cnt;8173;adr;0x66;fei;175305;rssi;61;rawcm;7973;rssicor;230;feicor;-1805;res;6398;corres;5069
cnt;8174;adr;0x77;fei;175305;rssi;60;rawcm;12119;rssicor;214;feicor;-1805;res;10528;corres;10528
cnt;8175;adr;0x55;fei;179335;rssi;85;rawcm;1521;rssicor;460;feicor;-1847;res;134;corres;137
cnt;8176;adr;0x66;fei;175305;rssi;66;rawcm;10731;rssicor;223;feicor;-1805;res;9149;corres;8770
cnt;8177;adr;0x77;fei;175305;rssi;62;rawcm;9580;rssicor;205;feicor;-1805;res;7980;corres;7120
cnt;8178;adr;0x55;fei;179335;rssi;80;rawcm;2285;rssicor;280;feicor;-1847;res;718;corres;526
cnt;8179;adr;0x66;fei;175305;rssi;61;rawcm;20316;rssicor;230;feicor;-1805;res;18741;corres;18741
cnt;8180;adr;0x77;fei;175305;rssi;66;rawcm;8696;rssicor;223;feicor;-1805;res;7114;corres;5924
cnt;8181;adr;0x55;fei;179335;rssi;80;rawcm;1473;rssicor;280;feicor;-1847;res;-94;corres;63
cnt;8182;adr;0x66;fei;175305;rssi;70;rawcm;11588;rssicor;223;feicor;-1805;res;10006;corres;10006
cnt;8183;adr;0x77;fei;177723;rssi;55;rawcm;10515;rssicor;237;feicor;-1830;res;8922;corres;8468
cnt;8184;adr;0x55;fei;179335;rssi;87;rawcm;1365;rssicor;431;feicor;-1847;res;-51;corres;72
cnt;8185;adr;0x66;fei;177723;rssi;62;rawcm;12606;rssicor;205;feicor;-1830;res;10981;corres;10981
cnt;8186;adr;0x77;fei;177723;rssi;59;rawcm;8245;rssicor;223;feicor;-1830;res;6638;corres;5339
cnt;8187;adr;0x55;fei;179335;rssi;81;rawcm;2118;rssicor;310;feicor;-1847;res;581;corres;416
cnt;8188;adr;0x66;fei;180947;rssi;68;rawcm;13167;rssicor;226;feicor;-1863;res;11530;corres;11530
cnt;8189;adr;0x77;fei;180947;rssi;67;rawcm;7218;rssicor;223;feicor;-1863;res;5578;corres;4277
cnt;8190;adr;0x55;fei;179335;rssi;83;rawcm;1554;rssicor;388;feicor;-1847;res;95;corres;120
cnt;8191;adr;0x66;fei;180947;rssi;60;rawcm;16079;rssicor;214;feicor;-1863;res;14430;corres;14430
cnt;8192;adr;0x77;fei;180947;rssi;53;rawcm;7303;rssicor;219;feicor;-1863;res;5659;corres;4347
cnt;8193;adr;0x55;fei;179335;rssi;86;rawcm;1645;rssicor;425;feicor;-1847;res;223;corres;180
cnt;8194;adr;0x66;fei;180947;rssi;65;rawcm;12480;rssicor;216;feicor;-1863;res;10833;corres;10833
cnt;8195;adr;0x77;fei;180947;rssi;67;rawcm;9336;rssicor;223;feicor;-1863;res;7696;corres;6714
cnt;8196;adr;0x55;fei;180141;rssi;83;rawcm;1764;rssicor;388;feicor;-1855;res;297;corres;222
cnt;8197;adr;0x66;fei;180947;rssi;58;rawcm;9848;rssicor;216;feicor;-1863;res;8201;corres;7440
cnt;8198;adr;0x77;fei;180947;rssi;67;rawcm;8937;rssicor;223;feicor;-1863;res;7297;corres;6164
cnt;8199;adr;0x55;fei;180141;rssi;77;rawcm;2179;rssicor;209;feicor;-1855;res;533;corres;380
cnt;8200;adr;0x66;fei;180947;rssi;68;rawcm;11838;rssicor;226;feicor;-1863;res;10201;corres;10201
cnt;8201;adr;0x77;fei;180947;rssi;54;rawcm;14549;rssicor;214;feicor;-1863;res;12900;corres;12900
cnt;8202;adr;0x55;fei;180141;rssi;81;rawcm;1604;rssicor;310;feicor;-1855;res;59;corres;106
cnt;8203;adr;0x66;fei;172887;rssi;64;rawcm;13731;rssicor;221;feicor;-1780;res;12172;corres;12172
cnt;8204;adr;0x77;fei;172887;rssi;62;rawcm;6882;rssicor;205;feicor;-1780;res;5307;corres;4056
cnt;8205;adr;0x55;fei;179335;rssi;77;rawcm;3107;rssicor;209;feicor;-1847;res;1469;corres;1214
cnt;8206;adr;0x66;fei;172887;rssi;67;rawcm;10046;rssicor;223;feicor;-1780;res;8489;corres;7858
cnt;8207;adr;0x77;fei;172887;rssi;65;rawcm;7222;rssicor;216;feicor;-1780;res;5658;corres;4346
cnt;8208;adr;0x55;fei;179335;rssi;78;rawcm;1902;rssicor;219;feicor;-1847;res;274;corres;208
cnt;8209;adr;0x66;fei;180947;rssi;65;rawcm;13816;rssicor;216;feicor;-1863;res;12169;corres;12169
cnt;8210;adr;0x77;fei;180947;rssi;55;rawcm;8394;rssicor;237;feicor;-1863;res;6768;corres;5492
cnt;8211;adr;0x55;fei;179335;rssi;77;rawcm;1992;rssicor;209;feicor;-1847;res;354;corres;256
cnt;8212;adr;0x66;fei;176111;rssi;58;rawcm;8426;rssicor;216;feicor;-1813;res;6829;corres;5566
cnt;8213;adr;0x77;fei;176111;rssi;65;rawcm;7804;rssicor;216;feicor;-1813;res;6207;corres;4866
cnt;8214;adr;0x55;fei;179335;rssi;74;rawcm;1631;rssicor;207;feicor;-1847;res;-9;corres;83
cnt;8215;adr;0x66;fei;176111;rssi;68;rawcm;10821;rssicor;226;feicor;-1813;res;9234;corres;8879
cnt;8216;adr;0x77;fei;176111;rssi;65;rawcm;7759;rssicor;216;feicor;-1813;res;6162;corres;4820
cnt;8217;adr;0x55;fei;179335;rssi;83;rawcm;2005;rssicor;388;feicor;-1847;res;546;corres;390
cnt;8218;adr;0x66;fei;181753;rssi;64;rawcm;12895;rssicor;221;feicor;-1872;res;11244;corres;11244
cnt;8219;adr;0x77;fei;181753;rssi;52;rawcm;12804;rssicor;219;feicor;-1872;res;11151;corres;11151
cnt;8220;adr;0x55;fei;179335;rssi;81;rawcm;1935;rssicor;310;feicor;-1847;res;398;corres;285
cnt;8221;adr;0x66;fei;181753;rssi;59;rawcm;11418;rssicor;223;feicor;-1872;res;9769;corres;9486
cnt;8222;adr;0x77;fei;181753;rssi;61;rawcm;6621;rssicor;230;feicor;-1872;res;4979;corres;3812
cnt;8223;adr;0x55;fei;179335;rssi;81;rawcm;2729;rssicor;310;feicor;-1847;res;1192;corres;951
cnt;8224;adr;0x66;fei;181753;rssi;70;rawcm;11716;rssicor;223;feicor;-1872;res;10067;corres;10067
cnt;8225;adr;0x77;fei;181753;rssi;65;rawcm;7292;rssicor;216;feicor;-1872;res;5636;corres;4327
cnt;8226;adr;0x55;fei;179335;rssi;84;rawcm;2898;rssicor;468;feicor;-1847;res;1519;corres;1262
cnt;8227;adr;0x66;fei;180141;rssi;65;rawcm;13212;rssicor;216;feicor;-1855;res;11573;corres;11573
cnt;8228;adr;0x77;fei;180141;rssi;55;rawcm;16293;rssicor;237;feicor;-1855;res;14675;corres;14675
cnt;8229;adr;0x55;fei;179335;rssi;78;rawcm;2260;rssicor;219;feicor;-1847;res;632;corres;456
cnt;8230;adr;0x66;fei;180141;rssi;70;rawcm;13113;rssicor;223;feicor;-1855;res;11481;corres;11481
cnt;8231;adr;0x77;fei;175305;rssi;65;rawcm;6427;rssicor;216;feicor;-1805;res;4838;corres;3713
cnt;8232;adr;0x55;fei;179335;rssi;75;rawcm;1771;rssicor;228;feicor;-1847;res;152;corres;145
cnt;8233;adr;0x66;fei;175305;rssi;67;rawcm;12273;rssicor;223;feicor;-1805;res;10691;corres;10691
cnt;8234;adr;0x77;fei;175305;rssi;64;rawcm;7531;rssicor;221;feicor;-1805;res;5947;corres;4609
cnt;8235;adr;0x55;fei;179335;rssi;74;rawcm;3362;rssicor;207;feicor;-1847;res;1722;corres;1453
cnt;8236;adr;0x66;fei;175305;rssi;63;rawcm;10535;rssicor;215;feicor;-1805;res;8945;corres;8499
cnt;8237;adr;0x77;fei;180947;rssi;57;rawcm;7734;rssicor;223;feicor;-1863;res;6094;corres;4752
cnt;8238;adr;0x55;fei;179335;rssi;71;rawcm;3263;rssicor;230;feicor;-1847;res;1646;corres;1382
cnt;8239;adr;0x66;fei;180947;rssi;64;rawcm;11847;rssicor;221;feicor;-1863;res;10205;corres;10205
cnt;8240;adr;0x77;fei;180947;rssi;63;rawcm;7680;rssicor;215;feicor;-1863;res;6032;corres;4691
cnt;8241;adr;0x55;fei;179335;rssi;72;rawcm;1401;rssicor;219;feicor;-1847;res;-227;corres;48
cnt;8242;adr;0x66;fei;175305;rssi;64;rawcm;9476;rssicor;221;feicor;-1805;res;7892;corres;6993
cnt;8243;adr;0x77;fei;175305;rssi;67;rawcm;8746;rssicor;223;feicor;-1805;res;7164;corres;5989
cnt;8244;adr;0x55;fei;179335;rssi;68;rawcm;108;rssicor;226;feicor;-1847;res;-1513;corres;1853
cnt;8245;adr;0x66;fei;175305;rssi;60;rawcm;6708;rssicor;214;feicor;-1805;res;5117;corres;3912
cnt;8246;adr;0x77;fei;181753;rssi;60;rawcm;8243;rssicor;214;feicor;-1872;res;6585;corres;5278
cnt;8247;adr;0x55;fei;179335;rssi;77;rawcm;2422;rssicor;209;feicor;-1847;res;784;corres;581
cnt;8248;adr;0x66;fei;181753;rssi;68;rawcm;14051;rssicor;226;feicor;-1872;res;12405;corres;12405
cnt;8249;adr;0x77;fei;181753;rssi;67;rawcm;7466;rssicor;223;feicor;-1872;res;5817;corres;4488
cnt;8250;adr;0x55;fei;179335;rssi;67;rawcm;3772;rssicor;223;feicor;-1847;res;2148;corres;1839
cnt;8251;adr;0x66;fei;176111;rssi;61;rawcm;8723;rssicor;230;feicor;-1813;res;7140;corres;5957
cnt;8252;adr;0x77;fei;176111;rssi;66;rawcm;7182;rssicor;223;feicor;-1813;res;5592;corres;4289
cnt;8253;adr;0x55;fei;179335;rssi;74;rawcm;1913;rssicor;207;feicor;-1847;res;273;corres;208
cnt;8254;adr;0x66;fei;176111;rssi;56;rawcm;6510;rssicor;232;feicor;-1813;res;4929;corres;3776
cnt;8255;adr;0x77;fei;176111;rssi;53;rawcm;10371;rssicor;219;feicor;-1813;res;8777;corres;8267
cnt;8256;adr;0x55;fei;179335;rssi;78;rawcm;2445;rssicor;219;feicor;-1847;res;817;corres;610
cnt;8257;adr;0x66;fei;180947;rssi;65;rawcm;9625;rssicor;216;feicor;-1863;res;7978;corres;7117
cnt;8258;adr;0x77;fei;180947;rssi;68;rawcm;7788;rssicor;226;feicor;-1863;res;6151;corres;4809
cnt;8259;adr;0x55;fei;179335;rssi;75;rawcm;3339;rssicor;228;feicor;-1847;res;1720;corres;1451
cnt;8260;adr;0x66;fei;176111;rssi;59;rawcm;5834;rssicor;223;feicor;-1813;res;4244;corres;3325
cnt;8261;adr;0x77;fei;176111;rssi;66;rawcm;8773;rssicor;223;feicor;-1813;res;7183;corres;6013
cnt;8262;adr;0x55;fei;179335;rssi;80;rawcm;2377;rssicor;280;feicor;-1847;res;810;corres;604
cnt;8263;adr;0x66;fei;176111;rssi;63;rawcm;12953;rssicor;215;feicor;-1813;res;11355;corres;11355
cnt;8264;adr;0x77;fei;176111;rssi;62;rawcm;7488;rssicor;205;feicor;-1813;res;5880;corres;4546
cnt;8265;adr;0x55;fei;179335;rssi;73;rawcm;3242;rssicor;205;feicor;-1847;res;1600;corres;1338
cnt;8266;adr;0x66;fei;181753;rssi;62;rawcm;7599;rssicor;205;feicor;-1872;res;5932;corres;4595
cnt;8267;adr;0x77;fei;181753;rssi;68;rawcm;6454;rssicor;226;feicor;-1872;res;4808;corres;3692
cnt;8268;adr;0x55;fei;179335;rssi;76;rawcm;3691;rssicor;198;feicor;-1847;res;2042;corres;1746
cnt;8269;adr;0x66;fei;181753;rssi;65;rawcm;13625;rssicor;216;feicor;-1872;res;11969;corres;11969
cnt;8270;adr;0x77;fei;176111;rssi;60;rawcm;8879;rssicor;214;feicor;-1813;res;7280;corres;6142
cnt;8271;adr;0x55;fei;179335;rssi;82;rawcm;2071;rssicor;399;feicor;-1847;res;623;corres;449
cnt;8272;adr;0x66;fei;176111;rssi;66;rawcm;11119;rssicor;223;feicor;-1813;res;9529;corres;9233
cnt;8273;adr;0x77;fei;176111;rssi;58;rawcm;7166;rssicor;216;feicor;-1813;res;5569;corres;4269
cnt;8274;adr;0x55;fei;180947;rssi;79;rawcm;3209;rssicor;230;feicor;-1863;res;1576;corres;1316
cnt;8275;adr;0x66;fei;180141;rssi;66;rawcm;11484;rssicor;223;feicor;-1855;res;9852;corres;9566
cnt;8276;adr;0x77;fei;180141;rssi;67;rawcm;7367;rssicor;223;feicor;-1855;res;5735;corres;4414
cnt;8277;adr;0x55;fei;180947;rssi;68;rawcm;781;rssicor;226;feicor;-1863;res;-856;corres;390
cnt;8278;adr;0x66;fei;180141;rssi;64;rawcm;9854;rssicor;221;feicor;-1855;res;8220;corres;7468
cnt;8279;adr;0x77;fei;180141;rssi;65;rawcm;6711;rssicor;216;feicor;-1855;res;5072;corres;3879
cnt;8280;adr;0x55;fei;180947;rssi;78;rawcm;3152;rssicor;219;feicor;-1863;res;1508;corres;1251
cnt;8281;adr;0x66;fei;174499;rssi;59;rawcm;13774;rssicor;223;feicor;-1797;res;12200;corres;12200
cnt;8282;adr;0x77;fei;174499;rssi;63;rawcm;9260;rssicor;215;feicor;-1797;res;7678;corres;6688
cnt;8283;adr;0x55;fei;179335;rssi;73;rawcm;2974;rssicor;205;feicor;-1847;res;1332;corres;1084
cnt;8284;adr;0x66;fei;174499;rssi;67;rawcm;16854;rssicor;223;feicor;-1797;res;15280;corres;15280
cnt;8285;adr;0x77;fei;180141;rssi;68;rawcm;8293;rssicor;226;feicor;-1855;res;6664;corres;5369
cnt;8286;adr;0x55;fei;179335;rssi;65;rawcm;-1415;rssicor;216;feicor;-1847;res;-3045;corres;14016
cnt;8287;adr;0x66;fei;180141;rssi;62;rawcm;7567;rssicor;205;feicor;-1855;res;5917;corres;4580
cnt;8288;adr;0x77;fei;180141;rssi;65;rawcm;7297;rssicor;216;feicor;-1855;res;5658;corres;4346
cnt;8289;adr;0x55;fei;179335;rssi;77;rawcm;2997;rssicor;209;feicor;-1847;res;1359;corres;1110
cnt;8290;adr;0x66;fei;175305;rssi;69;rawcm;11772;rssicor;221;feicor;-1805;res;10188;corres;10188
cnt;8291;adr;0x77;fei;175305;rssi;64;rawcm;8725;rssicor;221;feicor;-1805;res;7141;corres;5959
cnt;8292;adr;0x55;fei;179335;rssi;73;rawcm;2801;rssicor;205;feicor;-1847;res;1159;corres;920
cnt;8293;adr;0x66;fei;175305;rssi;67;rawcm;11639;rssicor;223;feicor;-1805;res;10057;corres;10057
cnt;8294;adr;0x77;fei;175305;rssi;66;rawcm;6346;rssicor;223;feicor;-1805;res;4764;corres;3662
cnt;8295;adr;0x55;fei;179335;rssi;76;rawcm;5160;rssicor;198;feicor;-1847;res;3511;corres;2863
cnt;8296;adr;0x66;fei;181753;rssi;68;rawcm;12095;rssicor;226;feicor;-1872;res;10449;corres;10449
cnt;8297;adr;0x77;fei;181753;rssi;66;rawcm;6690;rssicor;223;feicor;-1872;res;5041;corres;3856
cnt;8298;adr;0x55;fei;179335;rssi;71;rawcm;4444;rssicor;230;feicor;-1847;res;2827;corres;2389
cnt;8299;adr;0x66;fei;175305;rssi;69;rawcm;12212;rssicor;221;feicor;-1805;res;10628;corres;10628
cnt;8300;adr;0x77;fei;175305;rssi;66;rawcm;7928;rssicor;223;feicor;-1805;res;6346;corres;5013
cnt;8301;adr;0x55;fei;179335;rssi;65;rawcm;-1554;rssicor;216;feicor;-1847;res;-3184;corres;16067
cnt;8302;adr;0x66;fei;175305;rssi;66;rawcm;11035;rssicor;223;feicor;-1805;res;9453;corres;9145
cnt;8303;adr;0x77;fei;175305;rssi;68;rawcm;6864;rssicor;226;feicor;-1805;res;5285;corres;4039
cnt;8304;adr;0x55;fei;177723;rssi;70;rawcm;3535;rssicor;223;feicor;-1830;res;1928;corres;1643
cnt;8305;adr;0x66;fei;180947;rssi;67;rawcm;12083;rssicor;223;feicor;-1863;res;10443;corres;10443
cnt;8306;adr;0x77;fei;180947;rssi;64;rawcm;6740;rssicor;221;feicor;-1863;res;5098;corres;3898
cnt;8307;adr;0x55;fei;177723;rssi;72;rawcm;3797;rssicor;219;feicor;-1830;res;2186;corres;1872
cnt;8308;adr;0x66;fei;180947;rssi;65;rawcm;9151;rssicor;216;feicor;-1863;res;7504;corres;6446
cnt;8309;adr;0x77;fei;174499;rssi;65;rawcm;7396;rssicor;216;feicor;-1797;res;5815;corres;4486
cnt;8310;adr;0x55;fei;177723;rssi;68;rawcm;4360;rssicor;226;feicor;-1830;res;2756;corres;2336
cnt;8311;adr;0x66;fei;174499;rssi;64;rawcm;24133;rssicor;221;feicor;-1797;res;22557;corres;22557
cnt;8312;adr;0x77;fei;174499;rssi;68;rawcm;7705;rssicor;226;feicor;-1797;res;6134;corres;4792
cnt;8313;adr;0x55;fei;179335;rssi;64;rawcm;3468;rssicor;221;feicor;-1847;res;1842;corres;1564
cnt;8314;adr;0x66;fei;180141;rssi;68;rawcm;11889;rssicor;226;feicor;-1855;res;10260;corres;10260
cnt;8315;adr;0x77;fei;180141;rssi;62;rawcm;6044;rssicor;205;feicor;-1855;res;4394;corres;3420
cnt;8316;adr;0x55;fei;179335;rssi;62;rawcm;1929;rssicor;205;feicor;-1847;res;287;corres;216
cnt;8317;adr;0x66;fei;180141;rssi;65;rawcm;9320;rssicor;216;feicor;-1855;res;7681;corres;6693
