5798;7950;49
5766;7317;65
5701;7791;50
5160;7320;58
5432;7405;49
6028;7005;69
5306;7272;74
5823;7031;48
6370;6943;86
6388;7609;50
6348;6979;48
5998;7340;94
6410;7510;61
6111;7503;60
6376;7356;55
6265;7562;88
5826;7426;65
6087;7445;97
6532;7339;50
6190;7649;74
6045;7323;57
6632;7503;86
5872;7846;59
5568;7581;75
6744;7398;52
7464;6907;71
7201;7150;49
7175;7356;73
4218;8975;49
4097;11869;49
4401;7269;74
3712;9090;49
6775;4948;50
5079;7101;67
8173;9321;57
6790;9122;56
4920;5694;48
4660;4830;126
5854;9640;101
4809;6476;67
5055;7853;96
8023;7488;79
4806;5217;59
5774;8067;136
7381;6687;242
5278;5914;69
5812;6489;367
7588;7236;87
5627;7234;59
6151;6017;110
6852;7536;290
5398;5820;171
6565;7775;60
6413;7041;95
5350;5929;592
7081;2493;88
5042;5732;396
6388;5392;326
6348;5009;238
4880;8383;1136
6864;6433;1426
5688;6995;577
4781;7442;3256
5849;7523;2090
5508;6354;454
6923;5215;399
6559;8359;510
5719;7490;333
7023;7846;601
4455;7116;1070
6704;5621;594
5273;5531;776
7000;3534;669
4925;5212;552
4655;6012;890
5512;7801;1689
5020;5987;1097
6140;7118;337
5595;7519;447
5355;7898;1525
5556;6450;1166
7619;7781;295
5221;4944;832
5548;7288;1206
7028;2811;2680
6187;4272;1297
3886;6195;1227
4180;5184;49
6477;6813;1833
5969;4828;1235
7297;2621;1221
5750;4770;1728
7195;5230;907
7140;4651;956
5986;5322;1256
7276;4277;503
4830;6550;809
4944;6214;1718
6307;5174;1126
5267;6866;1166
5639;6442;1214
6778;4842;676
5823;4836;614
6732;4366;1795
6625;4317;1574
7297;5304;1747
6859;4076;967
6704;4850;1658
5922;5862;1769
5735;5981;728
5273;4884;1479
5544;5002;1469
7049;4821;2299
4052;4031;1616
8043;4123;1142
7388;4410;2053
5382;3949;2760
5606;4619;2232
6752;3267;1652
5746;5322;1944
6054;3853;1059
8190;5355;2759
5593;3665;2293
8563;4122;848
6058;4134;1763
7783;4588;1486
6425;5041;1921
5930;5038;1029
4741;5663;1572
6655;3696;2143
7503;5750;2418
5832;5016;2100
6273;5674;2227
5780;4564;1857
7013;5182;3300
6036;4336;1753
6698;3761;2342
8403;4759;2355
5124;4524;2357
7424;6667;2496
7823;4549;3598
5555;3521;2722
5855;2889;1092
6820;2991;2191
6490;3177;2692
6639;2134;2317
6996;2159;3266
7541;3411;823
5579;3764;1948
6543;3782;2478
6712;4368;2653
7837;3496;1898
7752;5969;22480
5141;3575;989
8590;2264;2465
5537;3625;6475
7189;4012;5481
6288;3833;2876
7610;4073;233
5955;1826;1971
7317;3420;2607
6077;4070;803
7244;3989;2722
6568;3577;2831
7493;3537;3281
6288;3310;1967
6753;3598;2355
8028;3439;2146
8526;2986;2740
4181;3093;2295
5634;4242;2583
7448;3537;2423
8297;3420;2764
7735;3342;2631
8010;3486;2523
5962;2869;2623
6650;1748;2571
6632;2702;2809
8486;3308;2927
6126;4324;2513
6904;3085;2921
7279;2880;2885
4685;3397;2660
6980;3133;2663
7095;3273;2880
7292;3818;2553
6638;3633;2825
7091;2932;2331
7291;2546;2846
7085;3372;3028
7114;3499;2859
7599;3098;2838
4810;3092;2883
6844;2771;3224
8055;3261;2781
6527;2879;2953
7273;3271;3070
7336;2335;2965
6606;1514;3251
6910;2400;3275
6939;3349;3019
7443;2936;3004
6800;3176;3073
6084;1990;3256
6772;2925;2962
7025;3064;3125
7745;2943;3017
7349;2035;3231
6397;2090;3443
8256;2123;3002
6385;2138;3604
5561;2918;3160
9031;3028;3328
6956;3408;3081
6205;2569;2997
5543;2257;3273
8249;3200;3137
6648;3258;3250
7241;1875;3419
7035;2976;3389
7899;2379;3577
7136;2774;3113
8284;3139;3487
6310;2926;3484
7474;2690;3533
6939;3021;3805
5820;1668;3604
6388;2960;3343
7826;2305;3525
6926;2998;3526
7013;3433;3450
8246;1660;3700
7751;2130;3646
8047;159;3382
7778;2134;3722
7074;1322;3710
6926;3051;3655
6546;2604;4013
8294;2258;3420
8117;853;3714
7660;1421;3869
8507;1243;3734
7894;1700;3984
6648;3704;4166
6421;1880;3556
8481;1900;3283
7970;1822;4359
8465;1911;3271
7459;2433;3638
7965;2517;3637
7719;2724;4390
7678;2570;3514
6663;2597;3389
5900;1658;4743
8336;119;4165
6659;956;3817
7198;1694;4579
6907;2241;4627
6650;1955;4679
8027;65;4209
7548;2157;3958
8852;3326;4047
7514;2343;3218
8285;1343;4498
8555;855;3920
7819;1291;3858
7765;799;4306
7469;1381;4110
7331;117;4054
6952;1475;4558
7517;1108;3820
9489;1326;4149
8180;660;4516
8948;917;4518
8037;1392;4637
6418;963;5436
5460;951;4300
9141;861;4644
8701;1583;5438
7878;1642;5432
9496;1591;4492
8387;1604;4911
8769;1416;5375
8697;1496;4986
8809;1277;4759
9242;1053;4789
9245;722;4928
9252;1265;3904
6759;1107;4354
9045;1468;4976
8756;1751;4136
8914;983;5406
6198;1096;4692
8520;1412;4454
8994;820;4227
7997;1251;4591
9223;507;4038
8338;1135;5167
8352;811;4677
8612;1450;4798
7948;1203;5860
9143;1468;4729
8146;583;5226
7719;1010;4501
7644;978;5150
8380;439;4453
8176;3208;4976
8598;4587;5684
8201;1329;5275
7236;1187;4947
6543;468;4579
9126;338;5416
10200;500;4464
7045;428;4984
8642;749;4818
10487;406;4972
9111;588;4934
8119;1141;5855
9664;1076;5050
9254;553;5379
7639;110;6407
8324;615;5449
7944;406;5588
9230;669;5475
10339;567;5972
9536;427;6168
9513;389;5487
9214;274;6703
9267;581;5990
8211;306;4974
10706;104;6816
6883;334;5977
7391;351;4744
8836;311;6098
9262;278;6870
8934;261;6511
9121;486;6298
8406;68;5546
9018;143;5052
8991;222;6736
9012;77;6582
10405;110;6890
9406;211;6030
9203;60;6690
9681;127;6639
9286;91;6544
10634;48;6694
9403;134;6393
10281;49;6817
10149;66;6087
9452;52;5821
9654;145;7410
10382;59;6494
10283;51;6696
9629;157;6034
10183;57;6670
10093;50;5818
10066;64;6084
9424;51;7964
9627;70;8170
9267;49;6914
9279;56;6260
10172;76;5789
9552;50;5818
9461;125;3813
10249;81;5801
9550;66;9057
9482;59;10426
10140;49;9401
9018;49;7342
9450;96;1924
9663;61;4345
10329;50;7568
10138;113;8852
10271;76;9156
10462;60;8750
10192;219;9386
10203;69;9504
10415;64;8705
9349;50;8104
9127;65;8568
9552;63;9480
9212;51;8253
9483;87;7800
10212;50;9165
10360;51;8177
9613;129;8136
10049;55;6856
10804;53;7781
10261;58;6152
10148;53;7635
10262;49;8260
10098;48;8001
10145;58;8065
10464;52;8759
10043;57;8529
10232;81;8229
10270;48;8817
10382;48;7932
10138;85;7917
